name,url,old_url
"Kementerian Pekerjaan Umum > LPSE Kementerian Pekerjaan Umum","https://spse.inaproc.id/pu","https://lpse.pu.go.id"
"Kementerian Pariwisata > LPSE Kementerian Pariwisata","https://spse.inaproc.id/kemenpar","https://lpse.kemenpar.go.id"
"Kementerian Luar Negeri > LPSE Kementerian Luar Negeri","https://spse.inaproc.id/kemlu","https://lpse.kemlu.go.id"
"Kementerian Kehutanan > LPSE Kementerian Kehutanan","https://spse.inaproc.id/kehutanan","https://lpse.menlhk.go.id"
"Kementerian Koperasi > LPSE Provinsi Jawa Barat","https://spse.inaproc.id/jabarprov","https://lpse.jabarprov.go.id"
"Kementerian Koperasi > LPSE Kementerian Koperasi","https://spse.inaproc.id/kemenkopukm","https://lpse.kemenkopukm.go.id"
"Kementerian Koperasi > LPSE Kabupaten Temanggung","https://spse.inaproc.id/temanggungkab","https://lpse.temanggungkab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Sintang","https://spse.inaproc.id/sintang","https://lpse.sintang.go.id"
"Kementerian Koperasi > LPSE Kabupaten Parigi Moutong","https://spse.inaproc.id/parigimoutongkab","https://lpse.parigimoutongkab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Pangkajene dan Kepulauan","https://spse.inaproc.id/pangkepkab","https://lpse.pangkepkab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Nagan Raya","https://spse.inaproc.id/naganrayakab","https://lpse.naganrayakab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Minahasa Selatan","https://spse.inaproc.id/minselkab","https://lpse.minselkab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Konawe Selatan","https://spse.inaproc.id/konaweselatankab","https://lpse.konaweselatankab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Jeneponto","https://spse.inaproc.id/jenepontokab","https://lpse.jenepontokab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Jembrana","https://spse.inaproc.id/jembranakab","https://lpse.jembranakab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Gayo Lues","https://spse.inaproc.id/gayolueskab","https://lpse.gayolueskab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Belitung","https://spse.inaproc.id/belitung","https://lpse.belitung.go.id"
"Kementerian Koperasi > LPSE Kabupaten Banyuwangi","https://spse.inaproc.id/banyuwangikab","https://lpse.banyuwangikab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Aceh Tamiang","https://spse.inaproc.id/acehtamiangkab","https://lpse.acehtamiangkab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Aceh Selatan","https://spse.inaproc.id/acehselatankab","https://lpse.acehselatankab.go.id"
"Kementerian Koperasi > LPSE Kabupaten Aceh Besar","https://spse.inaproc.id/acehbesarkab","https://lpse.acehbesarkab.go.id"
"Kementerian Koordinator Bidang Perekonomian > LPSE Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah","https://spse.inaproc.id/lkpp","https://lpse.lkpp.go.id"
"Kementerian Koordinator Bidang Pembangunan Manusia dan Kebudayaan > LPSE Kementerian Keuangan","https://spse.inaproc.id/kemenkeu","https://lpse.kemenkeu.go.id"
"Kementerian Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan > LPSE Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah","https://spse.inaproc.id/lkpp","https://lpse.lkpp.go.id"
"Kementerian Komunikasi Dan Digital > LPSE Kementerian Komunikasi dan Digital","https://spse.inaproc.id/komdigi","https://lpse.komdigi.go.id"
"Kementerian Keuangan > LPSE Kementerian Keuangan","https://spse.inaproc.id/kemenkeu","https://lpse.kemenkeu.go.id"
"Kementerian Ketenagakerjaan > LPSE Kementerian Ketenagakerjaan","https://spse.inaproc.id/kemnaker","https://lpse.kemnaker.go.id"
"Kementerian Kesehatan > LPSE Provinsi Maluku Utara","https://spse.inaproc.id/malutprov","https://lpse.malutprov.go.id"
"Kementerian Kesehatan > LPSE Kementrian Kesehatan Republik Indonesia","https://spse.inaproc.id/kemkes","https://lpse.kemkes.go.id"
"Kementerian Kelautan Dan Perikanan > LPSE Kementerian Kelautan dan Perikanan","https://spse.inaproc.id/kkp","https://lpse.kkp.go.id"
"Kementerian Investasi dan Hilirisasi/BKPM > LPSE Badan Koordinasi Penanaman Modal","https://spse.inaproc.id/bkpm","https://lpse.bkpm.go.id"
"Kementerian Hukum > LPSE Kementerian Hukum","https://spse.inaproc.id/kemenkum","https://lpse.kemenkum.go.id"
"Kementerian Energi Dan Sumber Daya Mineral > LPSE Kementerian Energi dan Sumber Daya Mineral","https://spse.inaproc.id/esdm","https://eproc.esdm.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Provinsi Sulawesi Tengah","https://spse.inaproc.id/sultengprov","https://lpse.sultengprov.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kementerian Desa dan Pembangunan Daerah Tertinggal","https://spse.inaproc.id/kemendesa","https://lpse.kemendesa.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Tolitoli","https://spse.inaproc.id/tolitolikab","https://lpse.tolitolikab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Sumba Timur","https://spse.inaproc.id/sumbatimurkab","https://lpse.sumbatimurkab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Sidenreng Rappang","https://spse.inaproc.id/sidrapkab","https://lpse.sidrapkab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Penukal Abab Lematang Ilir","https://spse.inaproc.id/palikab","https://lpse.palikab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Majene","https://spse.inaproc.id/majenekab","https://lpse.majenekab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Lahat","https://spse.inaproc.id/lahatkab","https://lpse.lahatkab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Konawe","https://spse.inaproc.id/konawekab","https://lpse.konawekab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Konawe Utara","https://spse.inaproc.id/konaweutarakab","https://lpse.konaweutarakab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Fakfak","https://spse.inaproc.id/fakfakkab","https://lpse.fakfakkab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Buol","https://spse.inaproc.id/buolkab","https://lpsebuolkab.org"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Bima","https://spse.inaproc.id/bimakab","https://lpse.bimakab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Bengkulu Utara","https://spse.inaproc.id/bengkuluutarakab","https://lpse.bengkuluutarakab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Barito Kuala","https://spse.inaproc.id/baritokualakab","https://lpse.baritokualakab.go.id"
"Kementerian Desa dan Pembangunan Daerah Tertinggal > LPSE Kabupaten Banyuasin","https://spse.inaproc.id/banyuasinkab","https://lpse.banyuasinkab.go.id"
"Kementerian Dalam Negeri > LPSE Kota Surakarta","https://spse.inaproc.id/surakarta","https://lpse.surakarta.go.id"
"Kementerian Dalam Negeri > LPSE Kementerian Dalam Negeri","https://spse.inaproc.id/kemendagri","https://lpse.kemendagri.go.id"
"Kementerian Dalam Negeri > LPSE Kabupaten Belu","https://spse.inaproc.id/belukab","https://lpse.belukab.go.id"
"Kementerian Badan Usaha Milik Negara > LPSE Kementerian Keuangan","https://spse.inaproc.id/kemenkeu","https://lpse.kemenkeu.go.id"
"Kementerian Agraria dan Tata Ruang/BPN > LPSE Kementerian Agraria dan Tata Ruang/BPN","https://spse.inaproc.id/atrbpn","https://lpse.atrbpn.go.id"
"Kementerian Agama > LPSE Kementerian Agama","https://spse.inaproc.id/kemenag","https://lpse.kemenag.go.id"
"Kejaksaan Republik Indonesia > LPSE Kota Palu","https://spse.inaproc.id/palukota","https://lpse.palukota.go.id"
"Kejaksaan Republik Indonesia > LPSE Kejaksaan Agung Republik Indonesia","https://spse.inaproc.id/kejaksaan","https://lpse.kejaksaan.go.id"
"Kejaksaan Republik Indonesia > LPSE Kabupaten Majene","https://spse.inaproc.id/majenekab","https://lpse.majenekab.go.id"
"Kab. Yahukimo > LPSE KABUPATEN YAHUKIMO","https://spse.inaproc.id/yahukimokab","https://lpse.yahukimokab.go.id"
"Kab. Wonosobo > LPSE Kabupaten Wonosobo","https://spse.inaproc.id/wonosobokab","https://lpse.wonosobokab.go.id"
"Kab. Wonogiri > LPSE Kabupaten Wonogiri","https://spse.inaproc.id/wonogirikab","https://lpse.wonogirikab.go.id"
"Kab. Way Kanan > LPSE Kabupaten Way Kanan","https://spse.inaproc.id/waykanankab","https://lpse.waykanankab.go.id"
"Kab. Wakatobi > LPSE Kabupaten Wakatobi","https://spse.inaproc.id/wakatobikab","https://lpse.wakatobikab.go.id"
"Kab. Wajo > LPSE Kabupaten Wajo","https://spse.inaproc.id/wajokab","https://lpse-wajokab.go.id"
"Kab. Tulungagung > LPSE Kabupaten Tulungagung","https://spse.inaproc.id/tulungagung","https://lpse.tulungagung.go.id"
"Kab. Tulang Bawang Barat > LPSE Kabupaten Tulang Bawang Barat","https://spse.inaproc.id/tubaba","https://lpse.tubaba.go.id"
"Kab. Tuban > LPSE Kabupaten Tuban","https://spse.inaproc.id/tubankab","https://lpse.tubankab.go.id"
"Kab. Trenggalek > LPSE Kabupaten Trenggalek","https://spse.inaproc.id/trenggalekkab","https://lpse.trenggalekkab.go.id"
"Kab. Toraja Utara > LPSE Kabupaten Toraja Utara","https://spse.inaproc.id/torajautarakab","https://lpse.torajautarakab.go.id"
"Kab. Tolikara > LPSE Kabupaten Tolikara","https://spse.inaproc.id/tolikarakab","https://lpse.tolikarakab.go.id"
"Kab. Toli Toli > LPSE Kabupaten Tolitoli","https://spse.inaproc.id/tolitolikab","https://lpse.tolitolikab.go.id"
"Kab. Tojo Una Una > LPSE Kabupaten Tojo una-una","https://spse.inaproc.id/tojounauna","https://lpse.tojounauna.go.id"
"Kab. Toba > LPSE Kabupaten Toba","https://spse.inaproc.id/tobakab","https://lpse.tobakab.go.id"
"Kab. Timor Tengah Utara > LPSE Kabupaten Timor Tengah Utara","https://spse.inaproc.id/ttukab","https://lpse.ttukab.go.id"
"Kab. Timor Tengah Selatan > LPSE Kabupaten Timor Tengah Selatan","https://spse.inaproc.id/ttskab","https://lpse.ttskab.go.id"
"Kab. Temanggung > LPSE Kabupaten Temanggung","https://spse.inaproc.id/temanggungkab","https://lpse.temanggungkab.go.id"
"Kab. Teluk Wondama > LPSE Kabupaten Teluk Wondama","https://spse.inaproc.id/wondamakab","https://lpse.wondamakab.go.id"
"Kab. Teluk Bintuni > LPSE Kabupaten Teluk Bintuni","https://spse.inaproc.id/telukbintunikab","https://lpse.telukbintunikab.go.id"
"Kab. Tegal > LPSE Kabupaten Tegal","https://spse.inaproc.id/tegalkab","https://lpse.tegalkab.go.id"
"Kab. Tebo > LPSE Kabupaten Tebo","https://spse.inaproc.id/tebokab","https://lpse.tebokab.go.id"
"Kab. Tasikmalaya > LPSE Kabupaten Tasikmalaya","https://spse.inaproc.id/tasikmalayakab","https://lpse.tasikmalayakab.go.id"
"Kab. Tapin > LPSE Kabupaten Tapin","https://spse.inaproc.id/tapinkab","https://lpse.tapinkab.go.id"
"Kab. Tapanuli Utara > LPSE Kabupaten Tapanuli Utara","https://spse.inaproc.id/taputkab","https://lpse.taputkab.go.id"
"Kab. Tapanuli Tengah > LPSE Kabupaten Tapanuli Tengah","https://spse.inaproc.id/tapteng","https://lpse.tapteng.go.id"
"Kab. Tapanuli Selatan > LPSE Kabupaten Tapanuli Selatan","https://spse.inaproc.id/tapselkab","https://lpse.tapselkab.go.id"
"Kab. Tanjung Jabung Timur > LPSE Kabupaten Tanjung Jabung Timur","https://spse.inaproc.id/tanjabtimkab","https://lpse.tanjabtimkab.go.id"
"Kab. Tanjung Jabung Barat > LPSE Kabupaten Tanjung Jabung Barat","https://spse.inaproc.id/tanjabbarkab","https://lpse.tanjabbarkab.go.id"
"Kab. Tanggamus > LPSE Kabupaten Tanggamus","https://spse.inaproc.id/tanggamus","https://lpse.tanggamus.go.id"
"Kab. Tangerang > LPSE Kabupaten Tangerang","https://spse.inaproc.id/tangerangkab","https://lpse.tangerangkab.go.id"
"Kab. Tanah Laut > LPSE Kabupaten Tanah Laut","https://spse.inaproc.id/tanahlautkab","https://lpse.tanahlautkab.go.id"
"Kab. Tanah Datar > LPSE Kabupaten Tanah Datar","https://spse.inaproc.id/tanahdatar","https://lpse.tanahdatar.go.id"
"Kab. Tanah Bumbu > LPSE Kabupaten Tanah Bumbu","https://spse.inaproc.id/tanahbumbukab","https://lpse.tanahbumbukab.go.id"
"Kab. Tana Toraja > LPSE Kabupaten Tana Toraja","https://spse.inaproc.id/tanatorajakab","https://lpse.tanatorajakab.go.id"
"Kab. Tana Tidung > LPSE Kabupaten Tana Tidung","https://spse.inaproc.id/tanatidungkab","https://lpse.tanatidungkab.go.id"
"Kab. Tambrauw > LPSE Kabupaten Tambrauw","https://spse.inaproc.id/tambrauwkab","https://lpse.tambrauwkab.go.id"
"Kab. Takalar > LPSE Kabupaten Takalar","https://spse.inaproc.id/takalarkab","https://lpse.takalarkab.go.id"
"Kab. Tabanan > LPSE Kabupaten Tabanan","https://spse.inaproc.id/tabanankab","https://lpse.tabanankab.go.id"
"Kab. Tabalong > LPSE Kabupaten Tabalong","https://spse.inaproc.id/tabalongkab","https://lpse.tabalongkab.go.id"
"Kab. Supiori > LPSE Kabupaten Supiori","https://spse.inaproc.id/supiorikab","https://lpse.supiorikab.go.id"
"Kab. Sumenep > LPSE Kabupaten Sumenep","https://spse.inaproc.id/sumenepkab","https://lpse.sumenepkab.go.id"
"Kab. Sumedang > LPSE Kabupaten Sumedang","https://spse.inaproc.id/sumedangkab","https://lpse.sumedangkab.go.id"
"Kab. Sumbawa Barat > LPSE Kabupaten Sumbawa Barat","https://spse.inaproc.id/sumbawabaratkab","https://lpse.sumbawabaratkab.go.id"
"Kab. Sumbawa > LPSE Kabupaten Sumbawa","https://spse.inaproc.id/sumbawakab","https://lpse.sumbawakab.go.id"
"Kab. Sumba Timur > LPSE Kabupaten Sumba Timur","https://spse.inaproc.id/sumbatimurkab","https://lpse.sumbatimurkab.go.id"
"Kab. Sumba Tengah > LPSE Kabupaten Sumba Tengah","https://spse.inaproc.id/sumbatengahkab","https://lpse.sumbatengahkab.go.id"
"Kab. Sumba Barat Daya > LPSE Kabupaten Sumba Barat Daya","https://spse.inaproc.id/sbdkab","https://lpse.sbdkab.go.id"
"Kab. Sumba Barat > LPSE Kabupaten Sumba Barat","https://spse.inaproc.id/sumbabaratkab","https://lpse.sumbabaratkab.go.id"
"Kab. Sukoharjo > LPSE Kabupaten Sukoharjo","https://spse.inaproc.id/sukoharjokab","https://lpse.sukoharjokab.go.id"
"Kab. Sukamara > LPSE Kabupaten Sukamara","https://spse.inaproc.id/sukamarakab","https://lpse.sukamarakab.go.id"
"Kab. Sukabumi > LPSE Kabupaten Sukabumi","https://spse.inaproc.id/sukabumikab","https://lpse.sukabumikab.go.id"
"Kab. Subang > LPSE Kabupaten Subang","https://spse.inaproc.id/subang","https://lpse.subang.go.id"
"Kab. Sragen > LPSE Kabupaten Sragen","https://spse.inaproc.id/sragenkab","https://lpse.sragenkab.go.id"
"Kab. Sorong Selatan > LPSE Kabupaten Sorong Selatan","https://spse.inaproc.id/sorongselatankab","https://lpse.sorongselatankab.go.id"
"Kab. Sorong > LPSE Kabupaten Sorong","https://spse.inaproc.id/sorongkab","https://lpse.sorongkab.go.id"
"Kab. Soppeng > LPSE Kabupaten Soppeng","https://spse.inaproc.id/soppeng","https://lpse.soppeng.go.id"
"Kab. Solok Selatan > LPSE Kabupaten Solok Selatan","https://spse.inaproc.id/solselkab","https://lpse.solselkab.go.id"
"Kab. Solok > LPSE Kabupaten Solok","https://spse.inaproc.id/solokkab","https://lpse.solokkab.go.id"
"Kab. Sleman > LPSE Kabupaten Sleman","https://spse.inaproc.id/slemankab","https://lpse.slemankab.go.id"
"Kab. Situbondo > LPSE Kabupaten Situbondo","https://spse.inaproc.id/situbondokab","https://lpse.situbondokab.go.id"
"Kab. Sintang > LPSE Kabupaten Sintang","https://spse.inaproc.id/sintang","https://lpse.sintang.go.id"
"Kab. Sinjai > LPSE Kabupaten Sinjai","https://spse.inaproc.id/sinjaikab","https://lpse.sinjaikab.go.id"
"Kab. Simeulue > LPSE Kabupaten Simeulue","https://spse.inaproc.id/simeuluekab","https://lpse.simeuluekab.go.id"
"Kab. Simalungun > LPSE Kabupaten Simalungun","https://spse.inaproc.id/simalungunkab","https://lpse.simalungunkab.go.id"
"Kab. Sikka > LPSE Kabupaten Sikka","https://spse.inaproc.id/sikkakab","https://lpse.sikkakab.go.id"
"Kab. Sijunjung > LPSE Kabupaten Sijunjung","https://spse.inaproc.id/sijunjung","https://lpse.sijunjung.go.id"
"Kab. Sigi > LPSE Kabupaten Sigi","https://spse.inaproc.id/sigikab","https://lpse.sigikab.go.id"
"Kab. Sidoarjo > LPSE Kabupaten Sidoarjo","https://spse.inaproc.id/sidoarjokab","https://lpse.sidoarjokab.go.id"
"Kab. Sidenreng Rappang > LPSE Kabupaten Sidenreng Rappang","https://spse.inaproc.id/sidrapkab","https://lpse.sidrapkab.go.id"
"Kab. Siak > LPSE Kabupaten Siak","https://spse.inaproc.id/siakkab","https://lpse.siakkab.go.id"
"Kab. Seruyan > LPSE Kabupaten Seruyan","https://spse.inaproc.id/seruyankab","https://lpse.seruyankab.go.id"
"Kab. Serdang Bedagai > LPSE Kabupaten Serdang Bedagai","https://spse.inaproc.id/serdangbedagaikab","https://lpse.serdangbedagaikab.go.id"
"Kab. Serang > LPSE Kabupaten Serang","https://spse.inaproc.id/serangkab","https://lpse.serangkab.go.id"
"Kab. Seram Bagian Timur > LPSE Kabupaten Seram Bagian Timur","https://spse.inaproc.id/serambagiantimurkab","https://lpse.serambagiantimurkab.go.id"
"Kab. Seram Bagian Barat > LPSE Kabupaten Seram Bagian Barat","https://spse.inaproc.id/sbbkab","https://lpse.sbbkab.go.id"
"Kab. Semarang > LPSE Kabupaten Semarang","https://spse.inaproc.id/semarangkab","https://lpse.semarangkab.go.id"
"Kab. Seluma > LPSE Kabupaten Seluma","https://spse.inaproc.id/selumakab","https://lpse.selumakab.go.id"
"Kab. Sekadau > LPSE Kabupaten Sekadau","https://spse.inaproc.id/sekadaukab","https://lpse.sekadaukab.go.id"
"Kab. Sarolangun > LPSE Kabupaten Sarolangun","https://spse.inaproc.id/sarolangunkab","https://lpse.sarolangunkab.go.id"
"Kab. Sarmi > LPSE Kabupaten Sarmi","https://spse.inaproc.id/sarmikab","https://lpse.sarmikab.go.id"
"Kab. Sanggau > LPSE Kabupaten Sanggau","https://spse.inaproc.id/sanggau","https://lpse.sanggau.go.id"
"Kab. Sampang > LPSE Kabupaten Sampang","https://spse.inaproc.id/sampangkab","https://lpse.sampangkab.go.id"
"Kab. Samosir > LPSE Kabupaten Samosir","https://spse.inaproc.id/samosirkab","https://lpse.samosirkab.go.id"
"Kab. Sambas > LPSE Kabupaten Sambas","https://spse.inaproc.id/sambas","https://lpse.sambas.go.id"
"Kab. Sabu Raijua > LPSE Kabupaten Sabu Raijua","https://spse.inaproc.id/saburaijuakab","https://lpse.saburaijuakab.go.id"
"Kab. Rote Ndao > LPSE Kabupaten Rote Ndao","https://spse.inaproc.id/rotendaokab","https://lpse.rotendaokab.go.id"
"Kab. Rokan Hulu > LPSE Kabupaten Rokan Hulu","https://spse.inaproc.id/rokanhulukab","https://lpse.rokanhulukab.go.id"
"Kab. Rokan Hilir > LPSE Kabupaten Rokan Hilir","https://spse.inaproc.id/rohilkab","https://lpse.rohilkab.go.id"
"Kab. Rembang > LPSE Kabupaten Rembang (Sekretariat Daerah Kabupaten Rembang Bagian Pengadaan Barang/Jasa)","https://spse.inaproc.id/rembangkab","https://lpse.rembangkab.go.id"
"Kab. Rejang Lebong > LPSE Kabupaten Rejang Lebong","https://spse.inaproc.id/rejanglebongkab","https://lpse.rejanglebongkab.go.id"
"Kab. Raja Ampat > LPSE Kabupaten Raja Ampat","https://spse.inaproc.id/rajaampatkab","https://lpse.rajaampatkab.go.id"
"Kab. Purworejo > LPSE Kabupaten Purworejo","https://spse.inaproc.id/purworejokab","https://lpse.purworejokab.go.id"
"Kab. Purwakarta > LPSE Kabupaten Purwakarta","https://spse.inaproc.id/purwakartakab","https://lpse.purwakartakab.go.id"
"Kab. Purbalingga > LPSE Kabupaten Purbalingga","https://spse.inaproc.id/purbalinggakab","https://lpse.purbalinggakab.go.id"
"Kab. Puncak Jaya > LPSE Kabupaten Puncak Jaya","https://spse.inaproc.id/puncakjayakab","https://lpse.puncakjayakab.go.id"
"Kab. Puncak > LPSE Kabupaten Puncak","https://spse.inaproc.id/puncakkab","https://lpse.puncakkab.go.id"
"Kab. Pulau Taliabu > LPSE Kabupaten Pulau Taliabu","https://spse.inaproc.id/taliabukab","https://lpse.taliabukab.go.id"
"Kab. Pulau Morotai > LPSE Kabupaten Pulau Morotai","https://spse.inaproc.id/pulaumorotaikab","https://lpse.pulaumorotaikab.go.id"
"Kab. Pulang Pisau > LPSE Kabupaten Pulang Pisau","https://spse.inaproc.id/pulangpisaukab","https://lpse.pulangpisaukab.go.id"
"Kab. Probolinggo > LPSE Kabupaten Probolinggo","https://spse.inaproc.id/probolinggokab","https://lpse.probolinggokab.go.id"
"Kab. Pringsewu > LPSE Kabupaten Pringsewu","https://spse.inaproc.id/pringsewukab","https://lpse.pringsewukab.go.id"
"Kab. Poso > LPSE Kabupaten Poso","https://spse.inaproc.id/posokab","https://lpse.posokab.go.id"
"Kab. Ponorogo > LPSE Kabupaten Ponorogo","https://spse.inaproc.id/ponorogo","https://lpse.ponorogo.go.id"
"Kab. Polewali Mandar > LPSE Kabupaten Polewali Mandar","https://spse.inaproc.id/polmankab","https://lpse.polmankab.go.id"
"Kab. Pohuwato > LPSE Kabupaten Pohuwato","https://spse.inaproc.id/pohuwatokab","https://lpse.pohuwatokab.go.id"
"Kab. Pinrang > LPSE Kabupaten Pinrang","https://spse.inaproc.id/pinrangkab","https://lpse.pinrangkab.go.id"
"Kab. Pidie Jaya > LPSE Provinsi Aceh","https://spse.inaproc.id/acehprov","https://lpse.acehprov.go.id"
"Kab. Pidie Jaya > LPSE Kabupaten Pidie Jaya","https://spse.inaproc.id/pidiejayakab","https://lpse.pidiejayakab.go.id"
"Kab. Pidie > LPSE Kabupaten Pidie","https://spse.inaproc.id/pidiekab","https://lpse.pidiekab.go.id"
"Kab. Pesisir Selatan > LPSE Kabupaten Pesisir Selatan","https://spse.inaproc.id/pesisirselatankab","https://lpse.pesisirselatankab.go.id"
"Kab. Pesisir Barat > LPSE Kabupaten Pesisir Barat","https://spse.inaproc.id/pesisirbaratkab","https://lpse.pesisirbaratkab.go.id"
"Kab. Pesawaran > LPSE Kabupaten Pesawaran","https://spse.inaproc.id/pesawarankab","https://lpse.pesawarankab.go.id"
"Kab. Penukal Abab Lematang Ilir > LPSE Kabupaten Penukal Abab Lematang Ilir","https://spse.inaproc.id/palikab","https://lpse.palikab.go.id"
"Kab. Penajam Paser Utara > LPSE Kabupaten Penajam Paser Utara","https://spse.inaproc.id/penajamkab","https://lpse.penajamkab.go.id"
"Kab. Pemalang > LPSE Kabupaten Pemalang","https://spse.inaproc.id/pemalangkab","https://lpse.pemalangkab.go.id"
"Kab. Pelalawan > LPSE Kabupaten Pelalawan","https://spse.inaproc.id/pelalawankab","https://lpse.pelalawankab.go.id"
"Kab. Pekalongan > LPSE Kabupaten Pekalongan","https://spse.inaproc.id/pekalongankab","https://lpse.pekalongankab.go.id"
"Kab. Pegunungan Bintang > LPSE Kabupaten Pegunungan Bintang","https://spse.inaproc.id/pegbintangkab","https://lpse.pegbintangkab.go.id"
"Kab. Pegunungan Arfak > LPSE Kabupaten Pegunungan Arfak","https://spse.inaproc.id/pegafkab","https://lpse.pegafkab.go.id"
"Kab. Pati > LPSE Kabupaten Pati","https://spse.inaproc.id/patikab","https://lpse.patikab.go.id"
"Kab. Pasuruan > LPSE Kabupaten Pasuruan","https://spse.inaproc.id/pasuruankab","https://lpse.pasuruankab.go.id"
"Kab. Paser > LPSE Kabupaten Paser","https://spse.inaproc.id/paserkab","https://lpse.paserkab.go.id"
"Kab. Pasangkayu > LPSE Kabupaten Pasangkayu","https://spse.inaproc.id/pasangkayukab","https://lpse.pasangkayukab.go.id"
"Kab. Pasaman Barat > LPSE Kabupaten Pasaman Barat","https://spse.inaproc.id/pasamanbaratkab","https://lpse.pasamanbaratkab.go.id"
"Kab. Pasaman > LPSE Kabupaten Pasaman","https://spse.inaproc.id/pasamankab","https://lpse.pasamankab.go.id"
"Kab. Parigi Moutong > LPSE Kabupaten Parigi Moutong","https://spse.inaproc.id/parigimoutongkab","https://lpse.parigimoutongkab.go.id"
"Kab. Pangkajene Kepulauan > LPSE Kabupaten Pangkajene dan Kepulauan","https://spse.inaproc.id/pangkepkab","https://lpse.pangkepkab.go.id"
"Kab. Pangandaran > LPSE Provinsi Jawa Barat","https://spse.inaproc.id/jabarprov","https://lpse.jabarprov.go.id"
"Kab. Pandeglang > LPSE Kabupaten Pandeglang","https://spse.inaproc.id/pandeglangkab","https://lpse.pandeglangkab.go.id"
"Kab. Pamekasan > LPSE Kabupaten Pamekasan","https://spse.inaproc.id/pamekasankab","https://lpse.pamekasankab.go.id"
"Kab. Pakpak Bharat > LPSE Kabupaten Pakpak Bharat","https://spse.inaproc.id/pakpakbharatkab","https://lpse.pakpakbharatkab.go.id"
"Kab. Padang Pariaman > LPSE Kabupaten Padang Pariaman","https://spse.inaproc.id/padangpariamankab","https://lpse.padangpariamankab.go.id"
"Kab. Padang Lawas Utara > LPSE Kabupaten Padang Lawas Utara","https://spse.inaproc.id/padanglawasutarakab","https://lpse.padanglawasutarakab.go.id"
"Kab. Padang Lawas > LPSE Kabupaten Padang Lawas","https://spse.inaproc.id/padanglawaskab","https://lpse.padanglawaskab.go.id"
"Kab. Pacitan > LPSE Kabupaten Pacitan","https://spse.inaproc.id/pacitankab","https://lpse.pacitankab.go.id"
"Kab. Ogan Komering Ulu Timur > LPSE Kabupaten Ogan Komering Ulu Timur","https://spse.inaproc.id/okutimurkab","https://lpse.okutimurkab.go.id"
"Kab. Ogan Komering Ulu Selatan > LPSE Kabupaten Ogan Komering Ulu Selatan","https://spse.inaproc.id/okuselatankab","https://lpse.okuselatankab.go.id"
"Kab. Ogan Komering Ulu > LPSE Kabupaten Ogan Komering Ulu","https://spse.inaproc.id/okukab","https://lpse.okukab.go.id"
"Kab. Ogan Komering Ilir > LPSE Kabupaten Ogan Komering Ilir","https://spse.inaproc.id/kaboki","https://lpse.kaboki.go.id"
"Kab. Ogan Ilir > LPSE Kabupaten Ogan Ilir","https://spse.inaproc.id/oganilirkab","https://lpse.oganilirkab.go.id"
"Kab. Nunukan > LPSE Kabupaten Nunukan","https://spse.inaproc.id/nunukankab","https://lpse.nunukankab.go.id"
"Kab. Nias Utara > LPSE Kabupaten Nias Utara","https://spse.inaproc.id/niasutarakab","https://lpse.niasutarakab.go.id"
"Kab. Nias Selatan > LPSE Kabupaten Nias Selatan","https://spse.inaproc.id/niasselatankab","https://lpse.niasselatankab.go.id"
"Kab. Nias Barat > LPSE Kabupaten Nias Barat","https://spse.inaproc.id/niasbaratkab","https://lpse.niasbaratkab.go.id"
